run,evaluations,avg_fitness,best_fitness
27,3000,30118000,60500000
27,3125,31842000,60500000
27,3250,33716000,60500000
27,3375,34664000,60500000
27,3500,35864000,61500000
27,3625,37274000,65000000
27,3750,38646000,65000000
27,3875,40402000,65000000
27,4000,41648000,65000000
27,4125,42904000,65000000
27,4250,44204000,68000000
27,4375,45706000,68000000
27,4500,47142000,68000000
27,4625,48250000,68000000
27,4750,49536000,68000000
27,4875,50796000,68000000
27,5000,52082000,82000000
28,250,-59406000,22000000
28,375,-31156000,24500000
28,500,-5286000,24500000
28,625,5176000,24500000
28,750,7208000,34000000
28,875,9060000,34000000
28,1000,10422000,34000000
28,1125,11946000,34000000
28,1250,13344000,34000000
28,1375,14598000,34000000
28,1500,15876000,49500000
28,1625,16958000,49500000
28,1750,18156000,49500000
28,1875,19022000,49500000
28,2000,19838000,49500000
28,2125,20750000,49500000
28,2250,21492000,49500000
28,2375,22448000,49500000
28,2500,23472000,54500000
28,2625,24298000,54500000
28,2750,25224000,54500000
28,2875,26124000,54500000
28,3000,27030000,54500000
28,3125,27782000,54500000
28,3250,28474000,54500000
28,3375,29488000,54500000
28,3500,30356000,54500000
28,3625,31172000,54500000
28,3750,31782000,54500000
28,3875,32506000,54500000
28,4000,33360000,54500000
28,4125,34158000,54500000
28,4250,34988000,54500000
28,4375,35990000,64000000
28,4500,36616000,64000000
28,4625,37518000,64000000
28,4750,38324000,64000000
28,4875,39500000,64000000
28,5000,40532000,65000000
29,250,-57362000,20500000
29,375,-27966000,20500000
29,500,-1372000,24000000
29,625,5174000,24000000
29,750,6932000,24000000
29,875,8564000,34500000
29,1000,9778000,34500000
29,1125,11406000,34500000
29,1250,13048000,34500000
29,1375,14350000,41500000
29,1500,15676000,41500000
29,1625,16660000,41500000
29,1750,17838000,41500000
29,1875,18762000,41500000
29,2000,20070000,42000000
29,2125,21410000,54000000
29,2250,22436000,54000000
29,2375,23382000,54000000
29,2500,24260000,54000000
29,2625,25470000,54000000
29,2750,26266000,54000000
29,2875,27206000,54000000
29,3000,28344000,54000000
29,3125,29520000,60000000
29,3250,30754000,60000000
29,3375,32018000,60000000
29,3500,32938000,60000000
29,3625,33886000,60000000
29,3750,34950000,60000000
29,3875,35606000,60000000
29,4000,36612000,60000000
29,4125,37436000,60000000
29,4250,38208000,60000000
29,4375,39340000,66000000
29,4500,40400000,66000000
29,4625,41968000,72000000
29,4750,42942000,72000000
29,4875,44454000,74000000
29,5000,45434000,74000000
