run,evaluations,avg_fitness,best_fitness
18,3625,46560000,52500000
18,3750,47510000,52500000
18,3875,48202000,63000000
18,4000,48668000,63000000
18,4125,49150000,63000000
18,4250,49764000,63000000
18,4375,50534000,63000000
18,4500,51204000,63000000
18,4625,51758000,64000000
18,4750,52566000,64000000
18,4875,53396000,64000000
18,5000,54358000,64000000
19,250,-59660000,20500000
19,375,-35742000,27500000
19,500,-8340000,27500000
19,625,3968000,28000000
19,750,5998000,32000000
19,875,7784000,32000000
19,1000,9752000,32000000
19,1125,11046000,35500000
19,1250,12370000,35500000
19,1375,13728000,35500000
19,1500,15338000,47000000
19,1625,16656000,47000000
19,1750,17902000,47000000
19,1875,19210000,47000000
19,2000,20534000,50500000
19,2125,21840000,50500000
19,2250,23202000,50500000
19,2375,24032000,50500000
19,2500,25182000,50500000
19,2625,26580000,69000000
19,2750,27766000,69000000
19,2875,29268000,69000000
19,3000,30896000,69000000
19,3125,32698000,69000000
19,3250,34386000,69000000
19,3375,36328000,69500000
19,3500,37744000,69500000
19,3625,39592000,69500000
19,3750,41312000,69500000
19,3875,42740000,80000000
19,4000,44356000,80000000
19,4125,45424000,80000000
19,4250,46964000,81500000
19,4375,48412000,81500000
19,4500,49916000,81500000
19,4625,51096000,81500000
19,4750,52212000,81500000
19,4875,54100000,85000000
19,5000,55668000,85000000
20,250,-58738000,18500000
20,375,-31736000,18500000
20,500,-3060000,21000000
20,625,4878000,21000000
20,750,6750000,38500000
20,875,8362000,38500000
20,1000,10258000,40000000
20,1125,11878000,40000000
20,1250,13288000,40000000
20,1375,14464000,51000000
20,1500,16012000,51000000
20,1625,17048000,51000000
20,1750,18378000,51000000
20,1875,19748000,51000000
20,2000,20944000,55500000
20,2125,22010000,55500000
20,2250,23420000,55500000
20,2375,24710000,61500000
20,2500,26100000,61500000
20,2625,26834000,61500000
20,2750,28432000,66500000
20,2875,29408000,66500000
20,3000,31250000,66500000
20,3125,32350000,66500000
20,3250,33672000,66500000
20,3375,35096000,67500000
20,3500,36902000,67500000
20,3625,38178000,67500000
20,3750,39778000,67500000
20,3875,41184000,67500000
20,4000,42334000,67500000
20,4125,43948000,71000000
20,4250,45674000,71000000
20,4375,46896000,71000000
20,4500,48194000,71000000
20,4625,49488000,71000000
